Elapsed;User Path;Parent;Element;Elements/s;Average duration;Minimum duration;Maximum duration;Average TTFB;Minimum TTFB;Maximum TTFB;Errors;Errors/s;Median duration;UserLoad
15;"BrowserUser_Create_report";"/reports/submit";"/media/css/colorpicker.css";3.0;0.042;0.028;0.058;0.041;0.028;0.057;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_s.png";7.0;0.032;0.026;0.046;0.032;0.025;0.046;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_b.png";7.0;0.034;0.028;0.047;0.034;0.028;0.047;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/cloud-popup-relative.png";1.0;0.068;0.068;0.068;0.067;0.067;0.067;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_g.png";6.0;0.03;0.026;0.039;0.03;0.026;0.039;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/scheduler";1.0;0.109;0.109;0.109;0.108;0.108;0.108;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/";"/media/js/ushahidi.js";1.0;0.101;0.101;0.101;0.067;0.067;0.067;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/";"/media/css/global.css";1.0;0.058;0.058;0.058;0.058;0.058;0.058;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/";"/media/js/jquery.js";1.0;0.092;0.092;0.092;0.046;0.046;0.046;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-calendar.gif";5.0;0.037;0.028;0.057;0.037;0.028;0.057;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/";"/";1.0;0.068;0.068;0.068;0.066;0.066;0.066;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_r.png";7.0;0.032;0.027;0.046;0.032;0.026;0.046;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/editing_tool_bar.png";6.0;0.03;0.026;0.039;0.03;0.026;0.039;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_select.gif";8.0;0.053;0.026;0.202;0.053;0.026;0.202;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_indic.gif";8.0;0.034;0.026;0.048;0.033;0.026;0.048;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-plus.gif";5.0;0.037;0.028;0.058;0.037;0.028;0.058;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/cat-filters-bg.jpg";1.0;0.068;0.068;0.068;0.068;0.068;0.068;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/search-button.jpg";1.0;0.068;0.068;0.068;0.068;0.068;0.068;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/";"/media/uploads/banner_1437742016.png";1.0;0.067;0.067;0.067;0.067;0.067;0.067;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/";"/themes/default/css/slider.css";1.0;0.057;0.057;0.057;0.057;0.057;0.057;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_glass_75_e6e6e6_1x400.png";1.0;0.068;0.068;0.068;0.068;0.068;0.068;0.0;0.0;0.0;42.0
15;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-maximize.png";1.0;0.068;0.068;0.068;0.068;0.068;0.068;0.0;0.0;0.0;42.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_h.png";2.0;0.069;0.067;0.07;0.069;0.067;0.07;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/submit-incident.png";10.0;0.034;0.026;0.047;0.034;0.026;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/reports/submit";"/media/js/jquery.treeview.js";2.0;0.052;0.047;0.057;0.052;0.047;0.057;0.0;0.0;0.0;68.0
20;-;-;"<all requests>";366.0;0.048;0.025;0.23;0.041;0.025;0.139;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/js/global.js";10.0;0.034;0.025;0.047;0.034;0.025;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/js/jquery.ui.min.js";10.0;0.069;0.05;0.115;0.034;0.025;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/page-bg.jpg";10.0;0.034;0.026;0.047;0.033;0.026;0.046;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_flat_75_ffffff_40x100.png";10.0;0.034;0.027;0.047;0.034;0.026;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/filters-bg.jpg";10.0;0.035;0.026;0.047;0.035;0.026;0.046;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hex.png";2.0;0.058;0.048;0.068;0.058;0.047;0.068;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_highlight-soft_75_cccccc_1x100.png";9.0;0.035;0.026;0.047;0.035;0.026;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/json/cluster";9.0;0.095;0.081;0.104;0.095;0.081;0.103;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/css/jquery-ui-themeroller.css";10.0;0.053;0.039;0.07;0.036;0.027;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/reports/submit";"/media/css/jquery.treeview.css";2.0;0.048;0.047;0.048;0.047;0.047;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";0.0;;;;;;;0.0;0.0;;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_background.png";2.0;0.068;0.067;0.068;0.068;0.067;0.068;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_overlay.png";2.0;0.058;0.058;0.058;0.057;0.057;0.057;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/js/OpenLayers.js";10.0;0.147;0.096;0.23;0.034;0.025;0.046;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/img/footer-logo.png";10.0;0.034;0.026;0.047;0.034;0.025;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/reports/submit";"/scheduler";0.0;;;;;;;0.0;0.0;;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_submit.png";2.0;0.057;0.057;0.057;0.057;0.057;0.057;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/js/jquery.pngFix.pack.js";10.0;0.035;0.026;0.048;0.034;0.026;0.048;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-minimize.png";10.0;0.034;0.026;0.047;0.034;0.025;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/themes/default/css/base.css";10.0;0.037;0.029;0.048;0.037;0.028;0.048;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/css/openlayers.css";10.0;0.036;0.027;0.048;0.036;0.026;0.048;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/marker.png";1.0;0.047;0.047;0.047;0.047;0.047;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_b.png";2.0;0.057;0.046;0.068;0.057;0.046;0.067;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/js/selectToUISlider.jQuery.js";10.0;0.034;0.026;0.047;0.033;0.025;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";2.0;0.155;0.139;0.172;0.128;0.116;0.139;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/uploads/default_map_all_1437742499_m.png";10.0;0.034;0.026;0.047;0.034;0.026;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/scheduler";2.0;0.106;0.093;0.119;0.105;0.092;0.118;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/treeview-default-line.gif";2.0;0.058;0.058;0.058;0.058;0.057;0.058;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/reports/geocode/";"/media/img/loading_g.gif";5.0;0.031;0.027;0.039;0.031;0.026;0.039;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/themes/default/css/accordion.css";10.0;0.036;0.027;0.048;0.035;0.027;0.048;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/themes/default/css/style.css";10.0;0.068;0.051;0.092;0.036;0.027;0.048;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/reports/submit";"/media/js/colorpicker.js";2.0;0.07;0.07;0.07;0.047;0.047;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/js/jquery.timeago.js";10.0;0.034;0.026;0.047;0.033;0.026;0.046;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/reports/submit";"/media/css/colorpicker.css";2.0;0.047;0.046;0.048;0.046;0.046;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_s.png";2.0;0.058;0.058;0.058;0.058;0.057;0.058;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_b.png";2.0;0.052;0.047;0.058;0.052;0.047;0.058;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/cloud-popup-relative.png";10.0;0.035;0.026;0.048;0.034;0.026;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_g.png";2.0;0.063;0.058;0.067;0.063;0.058;0.067;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/scheduler";9.0;0.08;0.065;0.094;0.079;0.064;0.093;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/js/ushahidi.js";10.0;0.05;0.037;0.07;0.034;0.025;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/css/global.css";10.0;0.036;0.027;0.048;0.036;0.027;0.048;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/js/jquery.js";10.0;0.072;0.051;0.094;0.034;0.025;0.048;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-calendar.gif";2.0;0.058;0.047;0.069;0.058;0.047;0.068;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/";10.0;0.055;0.045;0.067;0.053;0.044;0.066;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_r.png";2.0;0.053;0.048;0.058;0.052;0.047;0.057;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/editing_tool_bar.png";2.0;0.052;0.047;0.057;0.052;0.047;0.057;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_select.gif";2.0;0.052;0.047;0.057;0.052;0.047;0.057;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_indic.gif";2.0;0.063;0.057;0.068;0.062;0.057;0.067;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/reports/submit";"/reports/thanks";0.0;;;;;;;0.0;0.0;;68.0
20;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-plus.gif";2.0;0.058;0.057;0.058;0.057;0.057;0.057;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/cat-filters-bg.jpg";10.0;0.034;0.026;0.048;0.034;0.025;0.048;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/search-button.jpg";10.0;0.034;0.026;0.046;0.034;0.026;0.046;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/media/uploads/banner_1437742016.png";10.0;0.034;0.025;0.047;0.034;0.025;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/";"/themes/default/css/slider.css";10.0;0.035;0.026;0.048;0.034;0.025;0.048;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_glass_75_e6e6e6_1x400.png";9.0;0.035;0.026;0.047;0.035;0.026;0.047;0.0;0.0;0.0;68.0
20;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-maximize.png";10.0;0.034;0.025;0.049;0.034;0.025;0.048;0.0;0.0;0.0;68.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_h.png";10.0;0.037;0.026;0.048;0.037;0.026;0.047;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/images.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/submit-incident.png";2.0;0.052;0.047;0.057;0.051;0.046;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports/submit";"/media/js/jquery.treeview.js";10.0;0.038;0.027;0.054;0.037;0.026;0.054;0.0;0.0;0.0;72.0
25;-;-;"<all requests>";293.0;0.055;0.025;0.28;0.05;0.025;0.234;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/js/global.js";2.0;0.067;0.067;0.067;0.067;0.067;0.067;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/js/jquery.ui.min.js";2.0;0.14;0.114;0.166;0.062;0.057;0.067;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/page-bg.jpg";2.0;0.063;0.058;0.068;0.063;0.057;0.068;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_flat_75_ffffff_40x100.png";2.0;0.057;0.046;0.068;0.057;0.046;0.067;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/filters-bg.jpg";2.0;0.137;0.047;0.226;0.136;0.046;0.225;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hex.png";8.0;0.035;0.025;0.047;0.035;0.025;0.046;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/tooltip-arrow.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/themeroller/ui-bg_highlight-soft_75_cccccc_1x100.png";3.0;0.044;0.027;0.058;0.043;0.026;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/json/cluster";3.0;0.146;0.085;0.235;0.145;0.084;0.234;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/css/jquery-ui-themeroller.css";2.0;0.078;0.07;0.086;0.053;0.048;0.058;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports/submit";"/media/css/jquery.treeview.css";10.0;0.036;0.027;0.048;0.035;0.027;0.048;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";5.0;0.149;0.143;0.157;0.148;0.142;0.156;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_background.png";10.0;0.038;0.026;0.069;0.038;0.026;0.069;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_overlay.png";8.0;0.036;0.027;0.047;0.035;0.026;0.047;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/js/OpenLayers.js";2.0;0.243;0.206;0.28;0.051;0.046;0.056;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/reports";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/";"/media/img/footer-logo.png";2.0;0.069;0.068;0.07;0.068;0.067;0.069;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/newspapers.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/reports/submit";"/scheduler";5.0;0.074;0.07;0.081;0.073;0.069;0.08;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_submit.png";7.0;0.038;0.026;0.058;0.038;0.026;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/js/jquery.pngFix.pack.js";2.0;0.051;0.046;0.057;0.051;0.046;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/layer-switcher-minimize.png";2.0;0.057;0.047;0.067;0.057;0.046;0.067;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icon_sprite-2.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/";"/themes/default/css/base.css";2.0;0.063;0.057;0.069;0.063;0.057;0.068;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/scheduler";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mobile-phone.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/bg_filter-accordion-title.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/reports";"/media/img/icon_sprite.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_454545_256x240.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/reports";"/media/img/themeroller/ui-icons_888888_256x240.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/";"/media/css/openlayers.css";2.0;0.064;0.058;0.069;0.064;0.058;0.069;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/marker.png";10.0;0.038;0.026;0.057;0.037;0.026;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_b.png";10.0;0.037;0.026;0.062;0.037;0.026;0.062;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/js/selectToUISlider.jQuery.js";2.0;0.051;0.046;0.057;0.051;0.046;0.056;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports/submit";"/reports/submit";10.0;0.12;0.106;0.141;0.104;0.094;0.119;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/uploads/default_map_all_1437742499_m.png";2.0;0.052;0.047;0.057;0.052;0.047;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/tick-button.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/scheduler";6.0;0.084;0.071;0.096;0.083;0.071;0.095;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/treeview-default-line.gif";8.0;0.038;0.026;0.068;0.038;0.025;0.068;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/media/uploads/default_map_all_1437742499_t.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/reports/geocode/";"/media/img/loading_g.gif";6.0;0.057;0.028;0.137;0.056;0.028;0.137;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/cross-button.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/";"/themes/default/css/accordion.css";2.0;0.058;0.057;0.058;0.057;0.056;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/themes/default/css/style.css";2.0;0.123;0.113;0.134;0.063;0.058;0.068;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports/submit";"/media/js/colorpicker.js";10.0;0.054;0.039;0.07;0.038;0.027;0.054;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/js/jquery.timeago.js";2.0;0.051;0.046;0.057;0.051;0.046;0.056;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports/submit";"/media/css/colorpicker.css";10.0;0.036;0.027;0.049;0.036;0.026;0.047;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_s.png";8.0;0.038;0.026;0.057;0.037;0.025;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/twitter.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/application-form.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/films.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_hsb_b.png";8.0;0.036;0.027;0.047;0.035;0.026;0.047;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/themes/default/images/icons/mail.png";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/media/img/openlayers/cloud-popup-relative.png";2.0;0.063;0.057;0.068;0.063;0.057;0.068;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_g.png";10.0;0.036;0.026;0.047;0.035;0.025;0.047;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports";"/media/img/report-thumb-default.jpg";0.0;;;;;;;0.0;0.0;;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/scheduler";3.0;0.091;0.071;0.102;0.09;0.07;0.101;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/js/ushahidi.js";2.0;0.076;0.069;0.084;0.051;0.046;0.056;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/css/global.css";2.0;0.053;0.048;0.059;0.052;0.047;0.058;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/media/js/jquery.js";2.0;0.141;0.114;0.167;0.062;0.057;0.067;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-calendar.gif";10.0;0.034;0.027;0.047;0.034;0.026;0.047;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/";"/";2.0;0.073;0.067;0.079;0.071;0.066;0.077;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_rgb_r.png";8.0;0.035;0.026;0.047;0.035;0.026;0.047;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/openlayers/editing_tool_bar.png";8.0;0.037;0.026;0.058;0.037;0.026;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_select.gif";8.0;0.038;0.026;0.068;0.038;0.026;0.068;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/colorpicker/colorpicker_indic.gif";7.0;0.037;0.026;0.047;0.036;0.025;0.047;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/reports/submit";"/reports/thanks";5.0;0.09;0.086;0.101;0.089;0.085;0.1;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/media/img/icon-calendar.gif";"/media/img/icon-plus.gif";10.0;0.035;0.026;0.047;0.034;0.026;0.047;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/cat-filters-bg.jpg";2.0;0.057;0.057;0.057;0.057;0.057;0.057;0.0;0.0;0.0;72.0
25;"BrowserUser_Create_report";"/themes/default/images/page-bg.jpg";"/themes/default/images/search-button.jpg";2.0;0.058;0.047;0.068;0.058;0.047;0.068;0.0;0.0;0.0;72.0
