instance,counter_name,timestamp,response_time,response_time_max,response_time_min,requests,cpu_utilization_latest,cpu_utilization_max,cpu_utilization_min,ram_utilization_latest,ram_utilization_max,ram_utilization_min,load,provider
processor,PROC.statusUpdate.Db.write,1970-01-01 00:05:00,0.01025839700002962,0.01025839700002962,0.01025839700002962,0,,,,,,,40,processor
processor,PROC.statusUpdate.Db.write,1970-01-01 00:05:30,0.010258397000001196,0.01025839700002962,0.010258396999972774,3,,,,,,,40,processor
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:00:00,0.10159289026315776,0.16307612800000015,0.0384771509999986,228,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:00:30,0.10062198678461565,0.18167224699999807,0.04197650700000111,195,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:01:00,0.09926396902173877,0.17193196099999852,0.04896606499999479,230,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:01:30,0.09793092266203722,0.17977720599999714,0.04274251900000081,216,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:02:00,0.0991228338836199,0.17123279800000546,0.036369402999980587,232,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:02:30,0.09983199778571289,0.1777159989999859,0.0464880570000048,196,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:03:00,0.1037358138888875,0.1782191110000042,0.058100437999996764,216,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:03:30,0.1020243326100001,0.1959297230000061,0.04766233600000192,200,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:04:00,0.10146368210344998,0.16914142699999954,0.04032265700001858,203,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:04:30,0.10023288981318626,0.1675155319999817,0.0356051710000429,182,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:05:00,0.10035851749781777,0.18595268599995046,0.03564642499998172,229,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.adjustment,1970-01-01 00:05:30,0.10252678244594417,0.17096070600001667,0.04405371699999705,222,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:00:00,0.07453302743277716,0.3476201639999985,0.006982928999999416,1019,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:00:30,0.07855392454657142,0.3164888519999991,0.0042714919999937715,977,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:01:00,0.07589964277756832,0.3146157249999959,0.004223497999987558,1061,,,,,,,40,network interface
network interface,EntryLevelSystemCall.NIS.enquiry,1970-01-01 00:01:30,0.0771741461760699,0.3346313440000017,0.005957711999997173,1028,,,,,,,40,network interface
